sunday,monday,tuesday,wednesday,thursday,friday,saturday,hourofday,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,estimated_distance,fare_amount
0,1,0,0,0,0,0,19,40.75843,-73.985655,40.732392,-73.996125,2,3.98191514716,8.5
0,0,0,0,0,0,1,1,40.681255,-73.956165,40.708857,-73.940032,5,4.41660545131,12.5
1,0,0,0,0,0,0,21,40.760922,-73.990505,40.716887,-73.989597,1,6.44263855786,19.5
0,1,0,0,0,0,0,14,40.635843,-73.976777,40.635843,-73.976777,4,0.0,4.1
1,0,0,0,0,0,0,21,40.774517,-73.963887,40.761857,-73.970993,2,2.01241859206,5.7
0,0,0,0,0,0,1,23,40.800544,-73.946488,40.739416,-74.007857,1,11.2336008553,16.9
0,0,0,0,0,0,1,3,40.756059,-73.967122,40.749819,-73.971671,4,1.04279378108,3.7
0,0,0,0,1,0,0,16,40.742322,-74.004527,40.756687,-73.974694,1,3.9175532198,12.0
0,1,0,0,0,0,0,0,40.762979,-73.981153,40.731034,-73.978502,4,4.68244068135,14.0
1,0,0,0,0,0,0,13,40.761341,-73.984026,40.709048,-74.010781,2,8.20468061482,18.1
1,0,0,0,0,0,0,17,40.749113,-73.992088,40.732769,-73.987621,1,2.44167958219,7.7
0,0,1,0,0,0,0,10,40.740801,-73.975804,40.738839,-74.003941,1,3.13190340967,8.9
0,0,0,0,0,0,1,1,40.763555,-73.997315,40.752055,-73.989827,2,1.87582315593,6.5
0,1,0,0,0,0,0,21,40.723402,-73.997977,40.771307,-73.982215,5,7.222431661,17.5
0,0,0,0,0,0,1,1,40.743222,-73.979927,40.757197,-73.9895,1,2.30327609864,7.3
0,0,0,0,0,1,0,2,40.78944,-73.943212,40.760488,-73.991168,2,6.79431914366,12.1
0,0,0,0,0,1,0,15,40.743507,-74.003385,40.751527,-73.947318,1,6.32357586525,17.7
0,0,0,1,0,0,0,21,40.74942,-73.987088,40.756617,-73.976368,1,1.58737806182,9.7
0,0,0,0,0,0,1,1,40.758432,-73.992708,40.750515,-73.998345,1,1.31589462071,3.7
0,0,0,0,0,1,0,9,40.772578,-73.982173,40.774707,-73.982161,1,0.311452887499,2.5
0,0,0,0,0,1,0,21,40.785085,-73.949165,40.795232,-73.971019,1,2.83939280424,6.5
1,0,0,0,0,0,0,0,40.749949,-73.949247,40.763381,-73.948717,2,1.96583631865,6.5
0,0,0,0,0,1,0,21,40.732647,-73.987558,40.68879,-73.990933,1,6.42671911984,15.0
0,1,0,0,0,0,0,21,40.724442,-74.001669,40.705214,-74.007411,1,2.88400860735,22.0
0,0,1,0,0,0,0,17,40.7975,-73.960614,40.772794,-73.945519,3,3.98223617489,10.1
0,0,0,0,0,1,0,20,40.744463,-73.931882,40.821956,-73.917019,1,11.4553253672,26.27
0,0,0,0,0,1,0,8,40.744049,-73.983505,40.759046,-73.973308,1,2.46783340917,5.7
0,1,0,0,0,0,0,16,40.767302,-73.954597,40.767157,-73.954177,1,0.0511405110642,3.5
0,0,0,0,0,0,1,3,40.732525,-74.000398,40.729413,-73.989328,1,1.30889256391,4.5
1,0,0,0,0,0,0,11,40.769442,-73.988245,40.771642,-73.965705,2,2.51784805413,7.5
1,0,0,0,0,0,0,13,40.75006,-73.98344,40.758352,-73.968687,5,2.03574890221,8.0
0,0,0,1,0,0,0,21,40.779708,-73.98432,40.771748,-73.957217,1,3.2203936624,8.5
0,1,0,0,0,0,0,16,40.749382,-73.988162,40.721567,-73.99557,6,4.15107006908,14.0
0,0,0,1,0,0,0,17,40.750147,-73.991457,40.769322,-73.880085,1,12.6556368556,35.33
0,0,0,0,0,1,0,15,40.742883,-73.99218,40.753682,-73.999672,1,1.78469057818,6.1
0,0,0,0,1,0,0,20,40.773159,-73.982593,40.753338,-73.97803,1,2.94334986458,8.2
1,0,0,0,0,0,0,13,40.759325,-73.96102,40.754062,-73.97397,5,1.62851705478,4.9
0,0,0,1,0,0,0,9,40.755687,-73.97491,40.752455,-73.985795,1,1.29559517612,6.9
0,0,1,0,0,0,0,9,40.775621,-73.955933,40.780209,-73.946889,3,1.20590944417,5.5
0,0,0,0,1,0,0,13,40.7794265747,-73.9577178955,40.7862548828,-73.9528656006,1,1.13433135334,5.5
1,0,0,0,0,0,0,6,40.740282,-74.003981,40.758671,-73.993281,2,2.93988026082,7.0
1,0,0,0,0,0,0,20,40.764352,-73.976292,40.780335,-73.957534,2,3.12818583959,8.0
0,0,0,1,0,0,0,9,40.7707710266,-73.963432312,40.7586097717,-73.9598236084,1,1.82344069675,8.5
0,1,0,0,0,0,0,15,40.760827,-73.970881,40.744018,-73.987118,1,3.04702105489,9.0
0,1,0,0,0,0,0,15,40.775721,-73.958274,40.760388,-73.958425,1,2.24311729539,10.5
0,0,0,1,0,0,0,9,40.7780189514,-73.9590377808,40.7557487488,-73.975151062,5,3.71498281341,10.5
0,0,0,0,0,1,0,19,40.744252,-73.996046,40.718549,-73.990981,1,3.80176639342,13.0
0,0,0,0,1,0,0,23,40.6422,-73.788846,40.757628,-73.974851,2,26.6589556402,49.8
0,0,1,0,0,0,0,14,40.786279,-73.980611,40.76568,-73.98014,1,3.01386641967,7.3
0,0,1,0,0,0,0,9,40.737993,-74.008204,40.762142,-73.986107,1,4.29851422203,11.7
0,0,0,1,0,0,0,16,40.747883,-73.992959,40.640179,-73.786763,1,27.7725555451,49.8
0,0,0,1,0,0,0,6,40.741527,-73.988157,40.756815,-73.983102,2,2.30557017336,6.5
0,0,0,1,0,0,0,6,40.721747,-73.94122,40.739485,-73.9766,1,4.70278215325,11.5
0,0,0,0,1,0,0,3,40.737178,-73.978267,40.709495,-73.789928,2,21.2698758256,32.9
0,0,0,1,0,0,0,21,40.780788,-73.984632,40.790423,-73.965848,1,2.51307982773,6.1
0,0,0,0,0,0,1,9,40.763276,-73.985377,40.767958,-73.97005,3,1.83111826499,5.7
0,0,0,0,0,0,1,22,40.75085,-73.990347,40.746119,-73.978762,1,1.45857837797,4.5
1,0,0,0,0,0,0,4,40.7395706177,-74.0054855347,40.7458152771,-73.989616394,1,1.98195772293,6.5
0,1,0,0,0,0,0,0,40.713638,-74.008635,40.741068,-74.007537,3,4.01456326153,8.5
0,0,0,0,1,0,0,18,40.744859,-73.975928,40.730347,-73.984268,2,2.31549461907,11.0
1,0,0,0,0,0,0,10,40.782078,-73.946066,40.74762,-74.003844,1,8.14815023328,21.5
0,0,1,0,0,0,0,10,40.736585,-73.989062,40.742563,-74.00304,1,1.77910801825,4.9
1,0,0,0,0,0,0,10,40.749667,-73.977444,40.746416,-74.001222,1,2.67781474068,7.7
1,0,0,0,0,0,0,21,40.750037,-73.988282,40.747857,-74.000377,1,1.37784876339,5.5
0,1,0,0,0,0,0,21,40.7773,-73.97863,40.79032,-73.96567,1,2.38508349458,6.0
0,0,1,0,0,0,0,11,40.752717,-73.985858,40.75886,-73.974935,1,1.50754871417,8.0
0,1,0,0,0,0,0,15,40.745308,-73.991028,40.758055,-73.96889,3,3.08159636844,8.5
0,0,0,1,0,0,0,9,40.76904,-73.984577,40.741132,-73.988173,1,4.10204525896,10.5
0,1,0,0,0,0,0,21,40.71933,-74.008577,40.676777,-73.972212,1,7.41743724171,15.0
1,0,0,0,0,0,0,21,40.748555,-73.992532,40.819305,-73.95557,1,11.13032792,21.0
0,0,1,0,0,0,0,11,40.719082,-73.99565,40.763847,-73.967057,3,7.2751968954,18.5
1,0,0,0,0,0,0,11,40.75618,-73.99085,40.7282,-73.85128,5,16.0018395531,38.83
0,1,0,0,0,0,0,11,40.786178,-73.980038,40.762935,-73.968075,1,3.64935483918,10.1
0,1,0,0,0,0,0,19,40.790167,-73.942842,40.774125,-73.954462,5,2.67658368284,4.9
0,0,0,0,0,1,0,14,40.747511,-73.989448,40.725641,-74.003897,1,3.57784867874,10.9
0,0,0,0,0,1,0,9,40.779547,-73.984714,40.756214,-73.983429,1,3.41633766769,10.1
0,0,0,0,1,0,0,16,40.758427,-73.96589,40.7477,-73.973799,1,1.79742117322,4.5
0,1,0,0,0,0,0,9,40.712289,-74.010071,40.722982,-74.008046,1,1.58030377993,4.5
0,0,0,0,0,0,1,22,40.764954,-73.954959,40.790481,-73.969265,1,4.05669171605,10.5
1,0,0,0,0,0,0,6,40.789897,-73.94313,40.768913,-73.98225,1,5.31060724072,12.5
0,0,0,0,1,0,0,13,40.753566,-73.976204,40.783369,-73.978248,1,4.36573955072,18.0
0,1,0,0,0,0,0,11,40.751223,-73.990463,40.710006,-74.012256,2,6.49558952744,19.0
0,0,0,0,0,1,0,12,40.775263,-73.982137,40.780238,-73.961158,1,2.43529327502,7.3
0,0,0,1,0,0,0,20,40.74236,-74.004269,40.733593,-73.991886,1,1.8785167534,4.9
0,0,0,0,0,1,0,0,40.756891,-73.969695,40.782825,-73.974977,1,3.83873580162,9.3
0,0,1,0,0,0,0,7,40.736214,-73.982163,40.743981,-73.98383,1,1.15115496356,5.7
0,0,0,0,0,0,1,10,40.778342,-73.982225,40.777885,-73.985765,5,0.397807862646,4.0
0,0,0,1,0,0,0,6,40.768817,-73.862957,40.740247,-74.002112,2,15.9769713319,4.5
0,0,0,1,0,0,0,17,40.740177,-73.992192,40.742197,-73.984487,1,0.903690027397,5.0
1,0,0,0,0,0,0,21,40.78244,-73.978868,40.760487,-73.985727,1,3.30016830849,7.5
0,1,0,0,0,0,0,21,40.759127,-73.986425,40.7586,-73.962885,1,2.6095812565,8.5
1,0,0,0,0,0,0,11,40.775015,-73.981953,40.739363,-73.991278,1,5.31688618276,12.5
0,1,0,0,0,0,0,19,40.759847,-73.98526,40.717047,-73.998788,1,6.4382364294,13.0
1,0,0,0,0,0,0,21,40.745282,-73.986655,40.785457,-73.949155,1,7.19754239403,13.0
0,0,1,0,0,0,0,11,40.755932,-73.986642,40.777527,-73.97522,6,3.40316727345,14.0
0,1,0,0,0,0,0,15,40.735615,-73.985342,40.751067,-73.99417,1,2.46313989816,7.3
0,1,0,0,0,0,0,14,40.773552,-73.959977,40.757972,-73.96184,2,2.28851634593,7.3
0,1,0,0,0,0,0,19,40.770845,-73.98368,40.753548,-73.996102,3,2.88049195061,8.1
0,0,0,1,0,0,0,21,40.739527,-73.988617,40.688017,-73.987553,1,7.53628897735,14.1
1,0,0,0,0,0,0,21,40.773008,-73.885262,40.732403,-73.987232,2,12.7663538039,26.27
0,0,0,0,0,1,0,15,40.766625,-73.966772,40.759532,-73.972012,5,1.18902299371,4.1
0,0,0,0,1,0,0,18,40.760958,-73.972175,40.75014,-73.991282,1,2.64340404666,10.1
0,0,0,0,1,0,0,18,40.738535,-73.98532,40.73272,-73.979288,1,1.08199546355,5.5
0,0,1,0,0,0,0,23,40.786133,-73.953137,40.759726,-73.968182,1,4.20729991664,8.5
0,0,0,0,0,1,0,19,40.744017,-73.984083,40.725654,-73.983894,1,2.68639338664,11.0
0,0,0,0,0,1,0,8,40.763611,-73.962694,40.747893,-73.986765,1,3.52167420825,13.0
0,0,0,1,0,0,0,16,40.7200241089,-74.0082855225,40.764213562,-73.9903182983,1,6.76423478123,14.0
0,0,0,0,0,1,0,8,40.755953,-73.965428,40.695978,-73.991135,1,9.22497969346,23.0
0,0,1,0,0,0,0,23,40.724786,-74.020322,40.681917,-73.949922,1,10.014257439,17.5
0,0,0,1,0,0,0,3,40.752118,-74.004041,40.80559,-73.940396,2,10.5307459698,18.5
0,1,0,0,0,0,0,18,40.641813,-73.78916,40.70983,-74.014199,1,26.8771101464,45.0
0,0,0,1,0,0,0,10,40.743671,-73.992092,40.751803,-74.004169,1,1.79072396206,5.7
0,0,0,0,1,0,0,7,40.791772,-73.941513,40.779526,-73.953201,1,2.21028273481,5.7
0,0,0,0,1,0,0,22,40.72604,-73.997895,40.738892,-74.00968,3,2.28943281215,7.7
1,0,0,0,0,0,0,21,40.776027,-73.961222,40.779112,-73.984812,1,2.65193018154,8.5
1,0,0,0,0,0,0,21,40.730527,-73.989042,40.746112,-73.956117,1,4.30313455778,17.0
1,0,0,0,0,0,0,23,40.757252,-73.990015,40.832852,-73.94006,1,12.3660808302,22.0
0,1,0,0,0,0,0,19,40.6415,-73.78808,40.768505,-73.987285,3,28.8657872776,57.33
0,0,0,0,1,0,0,3,40.760547,-73.991047,40.744783,-73.99922,5,2.4775920569,5.3
0,0,1,0,0,0,0,0,40.775032,-73.96509,40.799045,-73.968265,4,3.53040545257,8.1
0,0,0,1,0,0,0,21,40.725648,-73.99194,40.761132,-73.985,5,5.24761209173,10.1
0,0,0,0,0,0,1,1,40.687452,-73.986183,40.658655,-73.920717,1,8.39680262295,14.1
0,1,0,0,0,0,0,14,40.756752,-73.989643,40.729593,-73.855598,5,15.3789593799,27.7
0,0,0,1,0,0,0,21,40.780947,-73.978213,40.778717,-73.965675,1,1.42668209285,9.3
0,0,0,0,0,0,1,1,40.740112,-74.005985,40.759782,-73.987973,2,3.50210250461,7.7
0,1,0,0,0,0,0,5,40.751364,-74.003027,40.7435,-73.9958,1,1.40178183717,4.5
0,0,0,0,1,0,0,3,40.784446,-73.977086,40.798479,-73.967159,3,2.32876034251,4.5
0,0,0,0,1,0,0,10,40.7689247131,-73.9524688721,40.7736816406,-73.9636993408,1,1.42558826705,6.0
0,0,0,0,0,0,1,16,40.764452,-73.973247,40.75605,-73.972516,1,1.23178933455,6.0
0,0,0,0,0,0,1,11,40.7314,-73.9854,40.7116,-74.0095,2,3.94074153641,10.5
0,0,0,0,0,1,0,8,40.771478,-73.990469,40.746495,-73.991151,1,3.65552855871,11.0
0,0,0,0,0,0,1,17,40.760504,-74.002804,40.680692,-73.962554,1,12.4994302108,30.0
1,0,0,0,0,0,0,10,40.749014,-73.991967,40.697465,-73.992899,2,7.54177859969,12.1
0,0,0,1,0,0,0,23,40.731312,-73.988579,40.725983,-74.009275,4,2.42316981055,6.9
0,0,1,0,0,0,0,9,40.765966,-73.961251,40.805383,-73.962409,1,5.76771446286,13.3
0,0,0,0,0,0,1,3,40.750057,-74.002532,40.748255,-73.98835,1,1.59367537776,5.7
1,0,0,0,0,0,0,23,40.759088,-73.97489,40.796762,-73.970657,1,5.53121833445,10.9
0,0,1,0,0,0,0,11,40.75996,-73.987997,40.765325,-73.987702,1,0.785522837446,4.5
0,0,0,1,0,0,0,9,40.775095,-73.963335,40.766487,-73.979342,1,2.17501295714,6.5
0,0,0,1,0,0,0,12,40.741852,-73.98643,40.753197,-73.979475,1,1.82991585247,7.5
1,0,0,0,0,0,0,13,40.760213,-73.969677,40.756628,-73.993863,5,2.73087414942,7.3
1,0,0,0,0,0,0,8,40.74868,-73.99434,40.752375,-73.993918,1,0.542558587833,3.3
1,0,0,0,0,0,0,13,40.7485,-73.98889,40.75081,-73.997932,1,1.05751888053,6.1
0,0,0,0,0,1,0,3,40.75344,-73.90602,40.774527,-73.8724,2,4.83657459598,9.3
0,0,0,0,0,1,0,22,40.760189,-73.971388,40.73791,-73.988368,1,3.76344010412,7.3
0,0,0,0,1,0,0,20,40.727649,-73.994435,40.721776,-73.996176,1,0.880572131358,4.1
0,0,0,0,1,0,0,17,40.754489,-73.96868,40.757489,-73.970976,1,0.50728589651,4.9
0,0,0,0,0,0,1,10,40.749761,-73.983665,40.743645,-73.971567,1,1.61191634819,6.5
0,0,0,0,1,0,0,19,40.726343,-73.993336,40.723487,-73.977369,1,1.81882643208,7.0
0,0,1,0,0,0,0,19,40.742241,-74.00455,40.729828,-73.99331,2,2.20222000662,8.0
1,0,0,0,0,0,0,19,40.72231,-73.999448,40.743915,-73.984018,1,3.59373008757,10.0
0,0,1,0,0,0,0,11,40.7401924133,-73.9949645996,40.7464408875,-73.977355957,6,2.15510882697,13.5
0,0,0,0,0,1,0,20,40.745192,-73.982934,40.748609,-73.983524,1,0.504129456944,4.1
0,0,0,0,0,0,1,1,40.726556,-73.995707,40.779154,-73.956779,1,8.82133837887,12.9
1,0,0,0,0,0,0,13,40.75083,-73.987097,40.74433,-73.98315,1,1.04667362962,6.5
1,0,0,0,0,0,0,13,40.780995,-73.956542,40.79937,-73.96289,2,2.77849448029,10.0
0,1,0,0,0,0,0,16,40.77081,-73.865862,40.708367,-74.015312,6,18.916901324,52.33
1,0,0,0,0,0,0,13,40.767707,-73.981135,40.764572,-73.970705,1,1.24328824149,4.1
1,0,0,0,0,0,0,8,40.741993,-73.974737,40.761767,-73.965078,1,3.08442114733,6.1
0,1,0,0,0,0,0,19,40.751582,-73.993803,40.802322,-73.956887,1,8.47472078428,13.7
0,0,0,0,0,0,1,17,40.764168,-73.969992,40.774548,-73.951772,5,2.52598872412,6.9
0,1,0,0,0,0,0,20,40.732763,-73.981849,40.731924,-73.990066,3,0.91911202974,4.5
1,0,0,0,0,0,0,19,40.740176,-73.982162,40.751288,-73.984841,1,1.65246137529,6.0
0,0,0,0,0,0,1,18,40.786916,-73.975569,40.776552,-73.952645,2,2.95749618172,7.5
0,0,0,0,0,1,0,15,40.7774734497,-73.9633483887,40.7644767761,-73.972984314,1,2.18048494148,8.5
1,0,0,0,0,0,0,18,40.759281,-73.969434,40.731763,-73.996762,3,5.03775496703,10.5
0,0,0,1,0,0,0,8,40.7459182739,-73.990852356,40.7226905823,-74.0046310425,1,3.72545392959,10.5
1,0,0,0,0,0,0,6,40.7839,-73.9797,40.8063,-73.928,1,6.59708770238,14.5
0,0,0,0,0,0,1,4,40.732915,-74.003158,40.784425,-73.949812,1,9.57728397629,15.5
0,0,0,0,1,0,0,22,40.763045,-73.978121,40.768753,-73.925264,1,5.91563756586,12.6
0,0,0,0,1,0,0,13,40.727559,-74.000755,40.773323,-73.983267,1,6.96966942067,13.7
0,0,0,0,0,1,0,19,40.738815,-73.995325,40.691742,-73.972976,1,7.31859161,15.7
1,0,0,0,0,0,0,22,40.774155,-73.87312,40.777633,-73.94697,1,8.19694835797,23.7
0,0,0,1,0,0,0,23,40.739442,-74.006429,40.735431,-74.009806,1,0.695997377221,3.7
0,0,0,0,0,1,0,19,40.714054,-73.99987,40.720695,-73.981717,1,2.23496488117,6.9
0,1,0,0,0,0,0,11,40.765393,-73.987575,40.743388,-73.993545,1,3.28637628904,7.3
0,0,1,0,0,0,0,15,40.73665,-73.99294,40.73952,-73.99528,2,0.493507103606,3.3
0,1,0,0,0,0,0,14,40.799508,-74.033932,40.81634,-74.039915,5,2.54990422502,6.1
0,1,0,0,0,0,0,14,40.766448,-73.95275,40.716358,-73.995898,2,8.75019706898,18.9
0,1,0,0,0,0,0,14,40.77494,-73.987478,40.801818,-73.964723,1,4.67038048083,7.7
0,1,0,0,0,0,0,11,40.750175,-73.972177,40.736765,-73.990557,1,2.82813784206,8.9
1,0,0,0,0,0,0,11,40.760912,-73.998532,40.752038,-74.004607,1,1.46233814952,4.5
0,0,0,0,0,1,0,4,40.757247,-73.969973,40.759188,-73.990463,1,2.28818336293,6.5
0,0,0,1,0,0,0,8,40.72804,-73.993052,40.746182,-73.982272,1,2.91057236375,7.5
0,0,0,0,0,1,0,1,40.732249,-74.010279,40.787617,-73.972798,1,9.10245587066,17.0
1,0,0,0,0,0,0,0,40.761517,-73.987022,40.747106,-73.883011,4,11.7173469399,28.0
1,0,0,0,0,0,0,21,40.644315,-73.783103,40.733035,-73.857532,1,15.3822040753,29.0
0,0,0,1,0,0,0,12,40.766849,-73.981238,40.766822,-73.982234,1,0.110423119718,3.3
0,0,0,0,0,1,0,9,40.772302,-73.962859,40.778859,-73.947871,1,1.91754666962,6.1
1,0,0,0,0,0,0,8,40.757635,-73.969207,40.761768,-73.975412,1,0.915586061796,4.5
0,1,0,0,0,0,0,16,40.788367,-73.976597,40.806652,-73.964697,6,2.98192040321,7.0
0,1,0,0,0,0,0,16,40.761602,-73.964788,40.753223,-73.977413,1,1.86001785545,8.0
0,0,0,0,0,0,1,10,40.732197,-74.00768,40.714812,-74.00965,1,2.55260180484,9.0
0,0,0,1,0,0,0,15,40.755882,-73.967517,40.76921,-73.982377,6,2.55197251905,12.5
0,0,1,0,0,0,0,11,40.768955,-73.95485,40.763297,-73.928275,1,3.05855160083,16.5
0,0,1,0,0,0,0,0,40.64866,-73.783888,40.729197,-74.006457,1,27.3556761422,49.8
0,0,0,0,0,0,1,1,40.738765,-73.99942,40.721775,-73.99599,1,2.51437356448,6.1
0,0,0,0,1,0,0,9,40.747037,-73.980975,40.75793,-73.977093,1,1.65057915165,4.9
0,0,0,0,0,0,1,1,40.760732,-73.98448,40.78464,-73.969905,1,3.85223050642,7.7
0,1,0,0,0,0,0,19,40.723963,-73.99215,40.76151,-73.957803,5,6.68299065529,10.9
0,0,0,0,0,1,0,8,40.712764,-74.009567,40.689404,-73.9913,1,3.972702481,8.5
0,0,0,0,1,0,0,21,40.7818,-73.980434,40.779491,-73.957748,2,2.53558728702,8.5
0,0,0,1,0,0,0,19,40.75123,-73.991513,40.725905,-74.007655,4,4.11420753427,9.7
0,0,0,0,1,0,0,12,40.7441711426,-73.924987793,40.7522621155,-73.9253234863,1,1.18420788675,4.5
1,0,0,0,0,0,0,10,40.7300796509,-73.9834136963,40.7266616821,-73.9910888672,1,0.986908294329,5.0
0,1,0,0,0,0,0,23,40.750793,-73.997915,40.72717,-73.989827,1,3.57018291378,11.0
0,0,0,0,0,1,0,2,40.769464,-73.958111,40.740927,-74.007548,1,6.88768801607,14.5
0,0,0,0,0,0,1,18,40.754164,-73.970319,40.762423,-73.978011,1,1.4785995089,5.3
0,0,0,0,0,0,1,3,40.750015,-74.002516,40.759539,-73.984699,1,2.41649430289,6.1
0,0,0,0,0,1,0,8,40.7624,-73.9648,40.7383,-73.9917,1,4.61702041352,9.7
0,1,0,0,0,0,0,15,40.752805,-73.985603,40.760493,-73.980392,1,1.26425110678,4.5
0,1,0,0,0,0,0,19,40.752452,-73.985827,40.76795,-73.968042,1,3.00396567334,8.0
0,0,1,0,0,0,0,11,40.75066,-73.994432,40.748857,-73.975985,2,2.06131687734,10.5
0,0,0,1,0,0,0,17,40.760657,-73.990115,40.75556,-73.975248,5,1.80830053586,12.5
1,0,0,0,0,0,0,11,40.76233,-73.96898,40.74899,-73.98437,1,2.59168862902,13.0
0,0,1,0,0,0,0,11,40.764397,-73.984217,40.720805,-74.01003,5,6.98942761096,17.5
0,0,0,0,0,0,1,10,40.751617,-73.970692,40.767377,-73.86161,1,12.3050585599,30.83
0,1,0,0,0,0,0,14,40.7638,-73.965277,40.77967,-73.981023,1,2.90396670865,7.3
0,0,1,0,0,0,0,15,40.77427,-73.96368,40.76083,-73.975082,3,2.33699289751,10.1
0,0,0,1,0,0,0,21,40.789795,-73.957295,40.782845,-73.959932,1,1.05783441002,10.9
0,1,0,0,0,0,0,12,40.7493209839,-73.9789276123,40.7481956482,-73.9764328003,2,0.321788272336,4.0
0,0,0,0,0,1,0,19,40.797257,-73.948997,40.795362,-73.944025,1,0.616477971709,5.0
0,1,0,0,0,0,0,15,40.755953,-73.981648,40.746788,-73.985661,1,1.41257595939,6.5
0,0,0,0,0,1,0,8,40.730068,-73.991052,40.759493,-73.98518,1,4.35348459547,10.5
0,0,0,0,0,1,0,7,40.780667,-73.952798,40.755747,-73.972941,1,4.27439218011,12.0
1,0,0,0,0,0,0,15,40.7660980225,-73.976524353,40.6441383362,-73.7906799316,2,27.2595214042,57.54
0,1,0,0,0,0,0,13,40.770011,-73.991449,40.706103,-74.013044,2,9.65062615561,16.5
0,0,0,0,0,0,1,1,40.7182807922,-73.9907989502,40.6772384644,-73.9800491333,2,6.12129065029,17.5
0,0,0,0,1,0,0,22,40.716919,-73.997485,40.722131,-74.004954,4,1.12566902137,5.3
0,0,1,0,0,0,0,13,40.761457,-73.968513,40.765972,-73.963257,1,0.880573424567,4.1
0,0,0,0,1,0,0,8,40.7189,-74.008715,40.732179,-73.994426,1,2.50661331944,6.9
0,0,1,0,0,0,0,12,40.712871,-74.009803,40.713359,-73.992645,1,1.90390637633,7.7
0,0,0,0,0,0,1,12,40.763173,-73.974261,40.808038,-73.963751,1,6.66571471828,12.9
0,0,1,0,0,0,0,0,40.736565,-73.992672,40.735397,-74.003182,1,1.17746607787,4.5
1,0,0,0,0,0,0,21,40.757777,-73.987217,40.761645,-73.993982,6,0.939203161288,6.0
0,0,0,1,0,0,0,12,40.77143,-73.95943,40.78713,-73.95619,1,2.32461732349,6.5
1,0,0,0,0,0,0,11,40.757275,-73.966852,40.725305,-74.002325,1,6.10998294046,13.5
1,0,0,0,0,0,0,11,40.744625,-73.981127,40.66859,-73.985228,1,11.1324055913,23.0
0,1,0,0,0,0,0,16,40.705412,-74.00727,40.754072,-73.977045,1,7.86760214917,18.5
0,1,0,0,0,0,0,14,40.772522,-73.966928,40.745277,-73.990353,1,4.75637292041,9.3
0,0,0,0,0,0,1,17,40.638958,-73.783772,40.676462,-73.980618,2,22.5238655694,35.7
1,0,0,0,0,0,0,20,40.749273,-73.982154,40.777629,-73.94306,1,5.99756049008,10.5
0,0,0,0,1,0,0,17,40.769842,-73.954736,40.779192,-73.955896,1,1.37382913405,5.3
0,1,0,0,0,0,0,12,40.7789421082,-73.9601898193,40.7705154419,-73.9841918945,1,2.93086307451,10.5
1,0,0,0,0,0,0,15,40.756825,-73.990129,40.783665,-73.977631,4,4.16340400066,11.0
0,0,0,1,0,0,0,0,40.727092,-73.991705,40.670796,-73.951135,1,9.38454432401,19.0
0,0,0,1,0,0,0,14,40.759973,-73.971528,40.70251,-74.013037,1,9.58322678564,18.1
0,0,0,0,1,0,0,7,40.760497,-73.964529,40.755267,-73.971422,1,1.08110345455,3.7
1,0,0,0,0,0,0,10,40.750993,-73.991477,40.727711,-74.000091,1,3.53720756579,6.9
0,0,0,0,0,1,0,7,40.771369,-73.963237,40.75596,-73.972239,1,2.46498720256,6.9
0,0,0,0,0,0,1,16,40.739585,-73.998589,40.719193,-73.956263,2,5.56018095561,21.5
0,0,0,0,0,1,0,14,40.729983,-73.983091,40.741985,-73.974742,1,1.98473950099,4.5
0,0,0,0,0,0,1,10,40.723092,-73.98951,40.726247,-73.991362,1,0.505153172287,6.0
0,0,0,1,0,0,0,17,40.763962,-73.965022,40.775207,-73.949255,1,2.39949220835,6.0
0,0,0,1,0,0,0,15,40.764675,-73.970648,40.770232,-73.960043,1,1.42878472181,7.0
0,0,0,0,0,0,1,3,40.740122,-74.007413,40.72013,-74.009988,3,2.93851499186,8.5
0,1,0,0,0,0,0,14,40.751622,-73.993582,40.639213,-73.7865,1,28.2481983365,49.8
0,0,0,0,1,0,0,9,40.773427,-73.960053,40.762603,-73.972005,1,2.06416847309,5.3
1,0,0,0,0,0,0,8,40.766608,-73.954108,40.762205,-73.970257,1,1.90170709303,6.1
0,0,0,0,0,1,0,15,40.743573,-73.987912,40.735973,-73.974837,1,1.82658207282,6.1
1,0,0,0,0,0,0,21,40.742293,-74.004183,40.770263,-73.952113,1,7.07358054169,13.7
1,0,0,0,0,0,0,13,40.783922,-73.9525,40.771253,-73.956523,1,1.90616917793,4.9
0,0,0,0,0,0,1,1,40.77091,-73.956875,40.7457,-73.975115,2,4.20549017777,6.9
0,0,0,0,0,0,1,17,40.761062,-73.979833,40.77294,-73.885335,1,10.6131512841,27.45
0,0,0,1,0,0,0,9,40.763863,-73.959097,40.753468,-73.973798,1,2.22848045811,7.7
0,1,0,0,0,0,0,14,40.761913,-73.978512,40.758235,-74.000258,1,2.46894850288,7.7
0,0,0,1,0,0,0,7,40.746238,-74.001582,40.718731,-74.0075,1,4.07710688858,7.7
0,0,0,0,0,0,1,22,40.784428,-73.977242,40.798986,-73.96818,1,2.35432823309,4.5
0,0,0,0,0,0,1,11,40.7590713501,-73.9767379761,40.752368927,-73.983757019,1,1.25154084892,4.0
1,0,0,0,0,0,0,11,40.707982,-74.007401,40.722937,-73.995259,2,2.56882480263,8.5
